field,tile,band,pointing,exptime,MJD,magzpt_1,magzpt_2,magzpt_3,magzpt_4,seeing_1,seeing_2,seeing_3,seeing_4,deprec_mf,deprec_1,deprec_2,deprec_3,deprec_4,filename,project,obj_band,tag
LH,5,J,1_0,10.00000,56052.28741,24.46290,24.46290,24.47150,24.49430,0.86396,0.89869,0.91683,0.93153,0,0,0,0,0,w20120505_00496_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,0_0,10.00000,56052.29887,24.50020,24.50440,24.51160,24.52930,0.95952,1.03190,1.02417,1.00838,0,0,0,0,0,w20120505_00561_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,0_1,10.00000,56052.30834,24.49710,24.50240,24.51060,24.53500,0.93493,0.99951,0.98889,1.00897,0,0,0,0,0,w20120505_00625_sf_st,U/UKIDSS/DXS28,J,LH05J
EN,8,J,1_0,10.00000,56052.44233,24.50400,24.51150,24.51730,24.53710,0.91288,0.94806,0.95969,0.96811,0,0,0,0,0,w20120505_01239_sf_st,U/UKIDSS/DXS29,J,EN08J
EN,9,J,0_1,10.00000,56052.45190,24.50100,24.50940,24.51130,24.53350,0.87009,0.91198,0.90649,0.92317,0,66,0,0,0,w20120505_01303_sf_st,U/UKIDSS/DXS29,J,EN09J
EN,9,J,1_1,10.00000,56052.46155,24.50400,24.51320,24.51520,24.54050,0.87411,0.92708,0.92181,0.94735,0,66,0,0,0,w20120505_01367_sf_st,U/UKIDSS/DXS29,J,EN09J
EN,9,J,1_0,10.00000,56052.47109,24.49860,24.52520,24.52150,24.53980,0.86380,0.90837,0.90130,0.93700,0,0,0,0,0,w20120505_01431_sf_st,U/UKIDSS/DXS29,J,EN09J
EN,8,J,1_1,10.00000,56052.48478,24.50710,24.51810,24.52850,24.54880,0.84664,0.88661,0.90776,0.91804,0,0,0,0,0,w20120505_01497_sf_st,U/UKIDSS/DXS29,J,EN08J
EN,8,J,1_0,10.00000,56052.49439,24.49780,24.50490,24.51190,24.53230,0.83080,0.85916,0.88187,0.89610,0,0,0,0,0,w20120505_01561_sf_st,U/UKIDSS/DXS29,J,EN08J
EN,8,J,0_0,10.00000,56052.50424,24.50320,24.50480,24.51420,24.52520,0.84149,0.85686,0.89178,0.90295,0,0,0,0,0,w20120505_01625_sf_st,U/UKIDSS/DXS29,J,EN08J
EN,8,J,0_1,10.00000,56052.51374,24.51170,24.51800,24.52550,24.54570,0.81833,0.85071,0.86524,0.89173,0,0,0,0,0,w20120505_01689_sf_st,U/UKIDSS/DXS29,J,EN08J
EN,9,J,0_0,10.00000,56052.52647,24.50690,24.51920,24.51850,24.54890,0.89928,0.94427,0.96043,0.98131,0,0,0,0,0,w20120505_01755_sf_st,U/UKIDSS/DXS29,J,EN09J
EN,9,J,0_1,10.00000,56052.53603,24.49650,24.51340,24.51300,24.53310,0.90614,0.92391,0.95922,0.97593,0,0,0,0,0,w20120505_01819_sf_st,U/UKIDSS/DXS29,J,EN09J
LH,5,J,1_0,10.00000,56053.25420,24.52250,24.52630,24.53110,24.55830,0.77308,0.82014,0.84746,0.83866,0,0,0,0,0,w20120506_00308_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,1_1,10.00000,56053.26369,24.52160,24.52820,24.53370,24.56350,0.71419,0.74282,0.77215,0.78050,0,0,0,0,0,w20120506_00372_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,1_0,10.00000,56053.28002,24.51870,24.53000,24.53060,24.55520,0.71062,0.74417,0.77886,0.79143,0,0,0,0,0,w20120506_00437_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,1_1,10.00000,56053.28960,24.52040,24.52890,24.53060,24.55740,0.72362,0.75584,0.77581,0.79727,0,0,0,0,0,w20120506_00501_sf_st,U/UKIDSS/DXS28,J,LH05J
EN,6,J,1_0,10.00000,56053.39418,24.49740,24.50360,24.51340,24.53110,0.84354,0.86946,0.92614,0.87545,0,0,0,0,0,w20120506_01099_sf_st,U/UKIDSS/DXS29,J,EN06J
EN,6,J,0_1,10.00000,56053.40377,24.50710,24.52180,24.51600,24.53530,0.82601,0.86912,0.92058,0.86378,0,0,0,0,0,w20120506_01163_sf_st,U/UKIDSS/DXS29,J,EN06J
EN,8,J,1_0,10.00000,56053.41367,24.50640,24.51470,24.52420,24.53590,0.81029,0.83527,0.88772,0.84310,0,0,0,0,0,w20120506_01227_sf_st,U/UKIDSS/DXS29,J,EN08J
EN,8,J,0_1,10.00000,56053.42322,24.51000,24.51200,24.52960,24.53850,0.74924,0.77705,0.83857,0.79918,0,66,66,0,0,w20120506_01291_sf_st,U/UKIDSS/DXS29,J,EN08J
EN,8,J,1_1,10.00000,56053.43589,24.51400,24.51600,24.53020,24.54520,0.72425,0.74991,0.80008,0.78147,0,66,66,0,0,w20120506_01356_sf_st,U/UKIDSS/DXS29,J,EN08J
EN,8,J,0_0,10.00000,56053.44557,24.49760,24.50260,24.50940,24.53130,0.72289,0.76009,0.79458,0.79550,0,0,0,0,0,w20120506_01420_sf_st,U/UKIDSS/DXS29,J,EN08J
EN,7,J,1_1,10.00000,56053.45623,24.49650,24.49550,24.50690,24.53550,0.74289,0.78084,0.80843,0.81688,0,0,0,0,0,w20120506_01484_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_0,10.00000,56053.46603,24.50120,24.49750,24.50990,24.53590,0.77335,0.80452,0.83342,0.83415,0,0,0,0,0,w20120506_01548_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_0,10.00000,56053.52351,24.51380,24.51010,24.51910,24.54320,0.76665,0.77864,0.81538,0.81148,0,0,0,0,0,w20120506_01792_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_1,10.00000,56053.53354,24.48280,24.48590,24.49330,24.51600,0.78484,0.79012,0.81770,0.83252,0,0,0,0,0,w20120506_01856_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_0,10.00000,56053.54385,24.50380,24.50080,24.51570,24.54470,0.76253,0.77714,0.80924,0.81654,0,0,0,0,0,w20120506_01920_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_1,10.00000,56053.55369,24.50200,24.50170,24.51170,24.53370,0.77810,0.79784,0.82238,0.84008,0,0,0,0,0,w20120506_01984_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_1,10.00000,56053.56425,24.50400,24.50600,24.51050,24.54270,0.78416,0.79052,0.82235,0.83745,0,0,0,0,0,w20120506_02048_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_0,10.00000,56053.57433,24.52030,24.52170,24.52610,24.54930,0.84895,0.87905,0.88473,0.89909,0,0,0,0,0,w20120506_02112_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,6,J,1_1,10.00000,56053.58661,24.51010,24.51350,24.51460,24.53660,0.82736,0.82671,0.84371,0.86577,0,0,0,0,0,w20120506_02177_sf_st,U/UKIDSS/DXS29,J,EN06J
EN,6,J,1_0,10.00000,56053.59649,24.50770,24.51120,24.51790,24.55170,0.92110,0.94245,0.94017,0.95653,0,0,0,0,0,w20120506_02241_sf_st,U/UKIDSS/DXS29,J,EN06J
SA,3,H,1_1,10.00000,56053.61082,24.74340,24.76510,24.75710,24.77930,0.73929,0.75019,0.75626,0.78955,0,0,0,0,0,w20120506_02305_sf_st,U/UKIDSS/DXS30,H,SA03H
SA,3,H,0_0,10.00000,56053.62082,24.72220,24.74370,24.73490,24.76040,0.75908,0.76301,0.76489,0.80905,0,0,0,0,0,w20120506_02369_sf_st,U/UKIDSS/DXS30,H,SA03H
LH,10,K,1_0,10.00000,56054.22585,24.06880,24.06150,24.05610,24.07390,0.93672,0.94253,1.01492,0.94040,0,0,0,0,0,w20120507_00128_sf_st,U/UKIDSS/DXS28,K,LH10K
LH,10,K,1_1,10.00000,56054.23568,24.05540,24.05850,24.05020,24.06480,0.82404,0.85053,0.92416,0.83913,0,0,0,0,0,w20120507_00192_sf_st,U/UKIDSS/DXS28,K,LH10K
LH,5,J,0_1,10.00000,56054.25424,24.51700,24.51900,24.52200,24.55100,0.90871,0.95314,0.95360,0.96345,6,101,101,101,101,w20120507_00270_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,K,0_0,10.00000,56054.25674,24.07320,24.05690,24.05580,24.06940,0.89394,0.92913,0.98144,0.92057,0,0,0,0,0,w20120507_00280_sf_st,U/UKIDSS/DXS28,K,LH05K
LH,5,K,1_1,10.00000,56054.26622,24.08170,24.06430,24.05000,24.08880,0.93373,0.95201,0.99722,0.94619,0,0,0,0,0,w20120507_00344_sf_st,U/UKIDSS/DXS28,K,LH05K
LH,5,J,0_1,10.00000,56054.28773,24.50800,24.51000,24.51300,24.54200,0.83766,0.86981,0.88179,0.86029,6,101,101,101,101,w20120507_00416_sf_st,U/UKIDSS/DXS28,J,LH05J
EN,6,J,0_0,10.00000,56054.46972,24.50460,24.50460,24.51270,24.53410,0.79777,0.81676,0.86020,0.84233,0,0,0,0,0,w20120507_01325_sf_st,U/UKIDSS/DXS29,J,EN06J
EN,6,J,0_1,10.00000,56054.47929,24.51470,24.51800,24.52170,24.54220,0.84657,0.86424,0.91777,0.87781,0,0,0,0,0,w20120507_01389_sf_st,U/UKIDSS/DXS29,J,EN06J
EN,6,J,1_1,10.00000,56054.48970,24.50380,24.50400,24.50480,24.53550,0.85959,0.86571,0.91848,0.88712,0,0,0,0,0,w20120507_01453_sf_st,U/UKIDSS/DXS29,J,EN06J
EN,6,J,0_0,10.00000,56054.49936,24.49770,24.49640,24.50390,24.52840,0.83885,0.85096,0.90151,0.87014,0,0,0,0,0,w20120507_01517_sf_st,U/UKIDSS/DXS29,J,EN06J
EN,5,J,1_1,10.00000,56054.51155,24.49410,24.50340,24.51200,24.52560,0.84996,0.86167,0.90868,0.89001,0,0,0,0,0,w20120507_01582_sf_st,U/UKIDSS/DXS29,J,EN05J
EN,5,J,1_0,10.00000,56054.52135,24.49790,24.50560,24.49240,24.52390,0.83729,0.83902,0.87844,0.86911,0,0,0,0,0,w20120507_01646_sf_st,U/UKIDSS/DXS29,J,EN05J
EN,5,J,0_0,10.00000,56054.53173,24.50200,24.49950,24.50640,24.53260,0.80030,0.82143,0.85231,0.85107,0,0,0,0,0,w20120507_01710_sf_st,U/UKIDSS/DXS29,J,EN05J
EN,5,J,0_1,10.00000,56054.54133,24.50550,24.51000,24.50960,24.53260,0.89607,0.92434,0.94085,0.93448,0,0,0,0,0,w20120507_01774_sf_st,U/UKIDSS/DXS29,J,EN05J
EN,5,J,1_0,10.00000,56054.55750,24.49810,24.50450,24.49660,24.52230,0.93382,0.94274,0.96080,0.97627,0,0,0,0,0,w20120507_01839_sf_st,U/UKIDSS/DXS29,J,EN05J
EN,5,J,0_1,10.00000,56054.56720,24.51480,24.52030,24.51870,24.54270,0.96272,0.95492,0.98207,0.98324,0,0,0,0,0,w20120507_01903_sf_st,U/UKIDSS/DXS29,J,EN05J
EN,5,J,1_1,10.00000,56054.57868,24.50700,24.50900,24.51200,24.54100,1.03372,1.05294,1.06973,1.06411,6,101,101,101,101,w20120507_01967_sf_st,U/UKIDSS/DXS29,J,EN05J
SA,3,H,1_0,10.00000,56054.59074,24.75700,24.78000,24.76800,24.78800,1.02203,1.09515,1.09986,1.03090,6,101,101,101,101,w20120507_02010_sf_st,U/UKIDSS/DXS30,H,SA03H
LH,5,J,0_1,10.00000,56061.32053,24.38640,24.39300,24.39600,24.41810,0.87561,0.90002,0.86742,0.92100,0,0,0,0,0,w20120514_00332_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,0_0,10.00000,56061.33073,24.34400,24.34670,24.36020,24.38180,0.91261,0.93505,0.91460,0.94648,0,0,0,0,0,w20120514_00396_sf_st,U/UKIDSS/DXS28,J,LH05J
EN,5,J,1_1,10.00000,56061.41089,24.47680,24.47860,24.49150,24.50930,0.74499,0.77396,0.79734,0.80387,0,0,0,0,0,w20120514_00510_sf_st,U/UKIDSS/DXS29,J,EN05J
EN,5,J,0_0,10.00000,56061.42086,24.47640,24.47620,24.47770,24.50560,0.80432,0.83532,0.84372,0.85744,0,0,0,0,0,w20120514_00574_sf_st,U/UKIDSS/DXS29,J,EN05J
LH,5,K,1_0,10.00000,56062.23130,24.05720,24.04760,24.03220,24.05730,0.79376,0.83716,0.87033,0.80456,0,0,0,0,0,w20120515_00141_sf_st,U/UKIDSS/DXS28,K,LH05K
LH,5,K,0_1,10.00000,56062.24759,24.03930,24.04110,24.03250,24.05820,0.69198,0.71128,0.76843,0.71413,0,0,0,0,0,w20120515_00212_sf_st,U/UKIDSS/DXS28,K,LH05K
LH,10,K,0_1,10.00000,56062.26543,24.06960,24.06100,24.05670,24.07620,0.72471,0.73257,0.78440,0.71525,0,0,0,0,0,w20120515_00284_sf_st,U/UKIDSS/DXS28,K,LH10K
LH,10,K,1_0,10.00000,56062.27554,24.07100,24.05770,24.04910,24.07340,0.70662,0.74220,0.77977,0.73268,0,0,0,0,0,w20120515_00348_sf_st,U/UKIDSS/DXS28,K,LH10K
LH,5,J,0_1,10.00000,56062.29183,24.48080,24.48110,24.48930,24.51740,0.74211,0.76483,0.76227,0.78729,0,0,0,0,0,w20120515_00419_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,1_0,10.00000,56062.30189,24.49870,24.49740,24.50260,24.53240,0.77547,0.79977,0.77372,0.82105,0,0,0,0,0,w20120515_00483_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,1_1,10.00000,56062.31441,24.50200,24.50160,24.50620,24.54380,0.76503,0.79178,0.77166,0.81309,0,0,0,0,0,w20120515_00552_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,0_0,10.00000,56062.32411,24.49660,24.50390,24.50680,24.53610,0.80839,0.83739,0.80408,0.84167,0,0,0,0,0,w20120515_00616_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,0_0,10.00000,56062.33590,24.49150,24.50210,24.50200,24.53690,0.78520,0.79328,0.78910,0.82817,0,0,0,0,0,w20120515_00681_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,0_1,10.00000,56062.34579,24.48790,24.48930,24.49640,24.52930,0.87781,0.90474,0.90428,0.92433,0,0,0,0,0,w20120515_00745_sf_st,U/UKIDSS/DXS28,J,LH05J
SA,3,H,1_0,10.00000,56062.59446,24.71540,24.73490,24.72550,24.75370,0.72671,0.73127,0.72198,0.76043,0,0,0,0,0,w20120515_01993_sf_st,U/UKIDSS/DXS30,H,SA03H
SA,3,H,0_1,10.00000,56062.60416,24.71740,24.72810,24.72650,24.75350,0.79854,0.77821,0.78238,0.80495,0,0,0,0,0,w20120515_02057_sf_st,U/UKIDSS/DXS30,H,SA03H
SA,3,H,0_0,10.00000,56062.61450,24.70900,24.73200,24.72000,24.74000,0.67497,0.67279,0.67739,0.69999,61,101,101,101,101,w20120515_02122_sf_st,U/UKIDSS/DXS30,H,SA03H
SA,3,H,1_0,10.00000,56062.62440,24.71440,24.72660,24.72130,24.74540,0.72437,0.71643,0.71693,0.74252,0,0,0,0,0,w20120515_02186_sf_st,U/UKIDSS/DXS30,H,SA03H
LH,10,K,1_1,10.00000,56063.22938,24.06230,24.05750,24.05310,24.06650,0.93357,0.96148,0.96986,0.94872,0,0,0,0,0,w20120516_00126_sf_st,U/UKIDSS/DXS28,K,LH10K
LH,10,K,1_1,10.00000,56063.26193,24.06950,24.06370,24.04840,24.06780,0.77402,0.79598,0.85615,0.77934,0,0,0,0,0,w20120516_00243_sf_st,U/UKIDSS/DXS28,K,LH10K
LH,10,K,0_0,10.00000,56063.27144,24.07750,24.05650,24.05290,24.07840,0.72322,0.74586,0.80742,0.73135,0,0,0,0,0,w20120516_00307_sf_st,U/UKIDSS/DXS28,K,LH10K
LH,5,J,0_0,10.00000,56063.28766,24.50860,24.51190,24.51490,24.54030,0.75957,0.78147,0.78475,0.79036,0,0,0,0,0,w20120516_00382_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,0_1,10.00000,56063.29748,24.50190,24.50200,24.50530,24.52430,0.79694,0.82510,0.84119,0.82037,0,0,0,0,0,w20120516_00446_sf_st,U/UKIDSS/DXS28,J,LH05J
SA,4,H,1_0,10.00000,56063.55396,24.75100,24.77400,24.76200,24.78200,0.70865,0.70018,0.72063,0.77301,61,101,101,101,101,w20120516_01787_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,0_1,10.00000,56063.56411,24.73080,24.74890,24.74780,24.76740,0.68765,0.67950,0.69907,0.77358,0,0,0,0,0,w20120516_01851_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,1_0,10.00000,56063.57505,24.74490,24.76370,24.75740,24.77740,0.65301,0.64095,0.67053,0.72587,0,0,0,0,0,w20120516_01915_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,0_0,10.00000,56063.58463,24.73300,24.75600,24.74400,24.76400,0.67762,0.66469,0.69939,0.75587,61,101,101,101,101,w20120516_01979_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,3,H,1_1,10.00000,56063.59479,24.73130,24.74690,24.74300,24.76640,0.64420,0.64249,0.67931,0.73698,0,0,0,0,0,w20120516_02043_sf_st,U/UKIDSS/DXS30,H,SA03H
SA,3,H,0_1,10.00000,56063.60472,24.73290,24.74670,24.73910,24.76900,0.68729,0.67216,0.71458,0.77590,0,0,0,0,0,w20120516_02107_sf_st,U/UKIDSS/DXS30,H,SA03H
SA,3,H,0_0,10.00000,56063.61506,24.73430,24.75210,24.74430,24.76270,0.66796,0.67195,0.70189,0.74832,0,0,0,0,0,w20120516_02172_sf_st,U/UKIDSS/DXS30,H,SA03H
SA,3,H,1_1,10.00000,56063.62548,24.73130,24.74710,24.74240,24.76730,0.68617,0.68129,0.72582,0.77240,0,0,0,0,0,w20120516_02236_sf_st,U/UKIDSS/DXS30,H,SA03H
LH,10,K,0_0,10.00000,56064.22984,24.07040,24.06820,24.05930,24.08530,0.91146,0.91747,0.99648,0.91388,0,0,0,0,0,w20120517_00126_sf_st,U/UKIDSS/DXS28,K,LH10K
LH,10,K,0_0,10.00000,56064.24270,24.07010,24.05800,24.05810,24.08830,0.80700,0.82938,0.88928,0.80385,0,0,0,0,0,w20120517_00195_sf_st,U/UKIDSS/DXS28,K,LH10K
LH,10,K,0_1,10.00000,56064.25272,24.08420,24.08520,24.07060,24.08810,0.81642,0.84653,0.90264,0.79837,0,0,0,0,0,w20120517_00259_sf_st,U/UKIDSS/DXS28,K,LH10K
LH,5,J,1_1,10.00000,56064.26940,24.52070,24.52550,24.53030,24.55890,0.93909,0.97012,0.97154,0.97043,0,0,0,0,0,w20120517_00335_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,1_0,10.00000,56064.27973,24.52270,24.52610,24.53060,24.55490,0.95564,0.98982,0.98580,1.00366,0,0,0,0,0,w20120517_00399_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,1_1,10.00000,56064.29723,24.52500,24.52880,24.53480,24.56470,0.78393,0.81977,0.78949,0.81871,0,0,0,0,0,w20120517_00474_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,0_1,10.00000,56064.30743,24.51750,24.52250,24.52250,24.54890,0.81877,0.85951,0.82982,0.86949,0,0,0,0,0,w20120517_00538_sf_st,U/UKIDSS/DXS28,J,LH05J
SA,3,H,1_0,10.00000,56064.56087,24.74600,24.76900,24.75700,24.77700,0.77428,0.77290,0.79003,0.82094,61,101,101,101,101,w20120517_01131_sf_st,U/UKIDSS/DXS30,H,SA03H
SA,3,H,0_1,10.00000,56064.57037,24.73900,24.76200,24.75000,24.77000,0.89474,0.89349,0.88519,0.94238,61,101,101,101,101,w20120517_01195_sf_st,U/UKIDSS/DXS30,H,SA03H
SA,3,H,0_1,10.00000,56064.58182,24.73820,24.74940,24.75420,24.77300,0.87654,0.87539,0.89015,0.92617,0,0,0,0,0,w20120517_01261_sf_st,U/UKIDSS/DXS30,H,SA03H
SA,3,H,1_1,10.00000,56064.59209,24.73480,24.74960,24.75240,24.77050,0.85258,0.86102,0.87114,0.89870,0,0,0,0,0,w20120517_01326_sf_st,U/UKIDSS/DXS30,H,SA03H
SA,3,H,0_0,10.00000,56064.60289,24.73340,24.74480,24.74560,24.76300,0.72647,0.74149,0.74758,0.77552,0,0,0,0,0,w20120517_01390_sf_st,U/UKIDSS/DXS30,H,SA03H
SA,3,H,1_0,10.00000,56064.61512,24.73450,24.74960,24.75130,24.76970,0.66966,0.68646,0.68581,0.69411,0,0,0,0,0,w20120517_01454_sf_st,U/UKIDSS/DXS30,H,SA03H
SA,4,H,0_1,10.00000,56065.56245,24.74260,24.76320,24.75330,24.78000,0.68045,0.67388,0.67917,0.72816,0,0,0,0,0,w20120518_01724_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,1_1,10.00000,56065.57251,24.75380,24.77360,24.76000,24.78720,0.76071,0.76826,0.76965,0.80355,0,0,0,0,0,w20120518_01788_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,1_1,10.00000,56065.58197,24.74870,24.77300,24.75830,24.78540,0.75410,0.76987,0.77106,0.80399,0,0,0,0,0,w20120518_01852_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,0_1,10.00000,56065.59172,24.73310,24.75600,24.75190,24.76970,0.65870,0.67322,0.67280,0.71168,0,0,0,0,0,w20120518_01916_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,1_0,10.00000,56065.60184,24.75800,24.77460,24.77140,24.79150,0.71575,0.72247,0.71566,0.76414,0,0,0,0,0,w20120518_01980_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,0_0,10.00000,56065.61148,24.74600,24.76900,24.75700,24.77700,0.71039,0.72691,0.72099,0.75964,61,101,101,101,101,w20120518_02044_sf_st,U/UKIDSS/DXS30,H,SA04H
LH,11,K,0_0,10.00000,56066.23053,24.08640,24.07590,24.06410,24.08950,0.66561,0.68962,0.72937,0.67348,0,0,0,0,0,w20120519_00134_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,11,K,1_1,10.00000,56066.24002,24.07910,24.07840,24.07340,24.08730,0.65031,0.68050,0.74248,0.67122,0,0,0,0,0,w20120519_00198_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,11,K,1_0,10.00000,56066.25689,24.08960,24.08300,24.06410,24.09710,0.65626,0.69114,0.72265,0.67343,0,0,0,0,0,w20120519_00272_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,11,K,0_1,10.00000,56066.26639,24.07160,24.05350,24.04250,24.07640,0.69293,0.72395,0.76507,0.70757,0,0,0,0,0,w20120519_00336_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,5,J,1_0,10.00000,56066.28380,24.53080,24.53000,24.53430,24.56230,0.81712,0.83394,0.82271,0.84905,0,0,0,0,0,w20120519_00404_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,0_0,10.00000,56066.29333,24.52810,24.53130,24.53370,24.56210,0.76824,0.78696,0.77384,0.81444,0,0,0,0,0,w20120519_00468_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,0_0,10.00000,56066.34157,24.54000,24.54200,24.54500,24.57400,0.91130,0.93995,0.91222,0.94764,12,101,101,101,101,w20120519_00795_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,1_1,10.00000,56066.35107,24.54200,24.54400,24.54700,24.57600,0.94491,0.94712,0.92520,0.96954,12,101,101,101,101,w20120519_00859_sf_st,U/UKIDSS/DXS28,J,LH05J
SA,4,H,0_0,10.00000,56066.60880,24.74360,24.76140,24.75260,24.77760,0.64830,0.65070,0.65555,0.68275,0,0,0,0,0,w20120519_02066_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,1_1,10.00000,56066.61870,24.74090,24.76100,24.75440,24.77670,0.64001,0.64857,0.64625,0.67496,0,0,0,0,0,w20120519_02130_sf_st,U/UKIDSS/DXS30,H,SA04H
LH,5,J,1_0,10.00000,56067.33404,24.53800,24.54510,24.54300,24.57730,1.01608,1.01756,1.00171,1.02753,0,0,0,0,0,w20120520_00545_sf_st,U/UKIDSS/DXS28,J,LH05J
LH,5,J,0_1,10.00000,56067.34353,24.52470,24.53230,24.53820,24.56660,0.97171,0.97130,0.95652,0.99704,0,0,0,0,0,w20120520_00609_sf_st,U/UKIDSS/DXS28,J,LH05J
SA,4,H,1_0,10.00000,56067.58539,24.75860,24.77680,24.75980,24.78780,0.83319,0.84986,0.82638,0.84756,0,0,0,0,0,w20120520_01721_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,0_1,10.00000,56067.59545,24.73860,24.75960,24.75230,24.76940,0.81962,0.82850,0.80750,0.82545,0,0,0,0,0,w20120520_01785_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,1_0,10.00000,56067.60580,24.74870,24.76550,24.75610,24.78000,0.76832,0.79745,0.75954,0.77043,0,0,0,0,0,w20120520_01849_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,0_0,10.00000,56067.61574,24.74570,24.76250,24.75100,24.77310,0.71038,0.73375,0.69719,0.70078,0,0,0,0,0,w20120520_01913_sf_st,U/UKIDSS/DXS30,H,SA04H
LH,7,K,0_0,10.00000,56068.23213,24.06600,24.06300,24.05000,24.07000,1.04096,1.09884,1.10706,1.06289,6,101,101,101,101,w20120521_00131_sf_st,U/UKIDSS/DXS28,K,LH07K
LH,7,K,0_0,10.00000,56068.28088,24.05280,24.04330,24.04120,24.06990,0.81500,0.86752,0.89863,0.85256,0,0,0,0,0,w20120521_00273_sf_st,U/UKIDSS/DXS28,K,LH07K
LH,7,K,1_1,10.00000,56068.29035,24.06290,24.06290,24.04200,24.06570,0.82267,0.84491,0.87175,0.84626,0,0,0,0,0,w20120521_00337_sf_st,U/UKIDSS/DXS28,K,LH07K
LH,10,J,0_1,10.00000,56068.30548,24.49570,24.49850,24.50640,24.53070,0.93972,0.95015,0.94651,0.95728,0,0,0,0,0,w20120521_00405_sf_st,U/UKIDSS/DXS28,J,LH10J
LH,10,J,1_1,10.00000,56068.31502,24.50240,24.49440,24.50230,24.52590,1.03798,1.07642,1.07567,1.07356,0,0,0,0,0,w20120521_00469_sf_st,U/UKIDSS/DXS28,J,LH10J
SA,4,H,0_1,10.00000,56068.54459,24.72000,24.74300,24.73100,24.75100,1.02772,1.03651,1.01670,1.04064,61,101,101,101,101,w20120521_01681_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,0_1,10.00000,56068.54972,24.70800,24.73100,24.71900,24.73900,0.89194,0.92909,0.90681,0.92581,61,101,101,101,101,w20120521_01702_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,1_1,10.00000,56068.55946,24.71600,24.73900,24.72700,24.74700,1.13433,1.16605,1.17376,1.15861,12,101,101,101,101,w20120521_01766_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,0_1,10.00000,56068.57100,24.66300,24.66850,24.65860,24.70210,0.88964,0.91172,0.89216,0.90927,0,0,0,0,0,w20120521_01830_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,0_0,10.00000,56068.58076,24.68600,24.70900,24.69700,24.71700,0.90113,0.91304,0.90218,0.93125,61,101,101,101,101,w20120521_01894_sf_st,U/UKIDSS/DXS30,H,SA04H
SA,4,H,0_0,10.00000,56068.59229,24.67130,24.69050,24.67950,24.70320,0.88077,0.90324,0.89153,0.92573,0,0,0,0,0,w20120521_01959_sf_st,U/UKIDSS/DXS30,H,SA04H
